item_id,store_id,date,y,yhat_mean,yhat_var
60.0,4.0,2016-04-13,2.0,1.89,5.45
80.0,2.0,2016-04-13,0.0,5.42,34.77
84.0,1.0,2016-04-13,0.0,0.7,1.19
5.0,8.0,2016-04-13,0.0,2.64,4.67
9.0,3.0,2016-04-13,0.0,0.86,1.53
35.0,7.0,2016-04-13,0.0,0.25,0.28
28.0,7.0,2016-04-13,0.0,0.55,0.65
28.0,5.0,2016-04-13,1.0,0.66,0.76
54.0,1.0,2016-04-13,0.0,0.56,0.86
49.0,8.0,2016-04-13,0.0,0.85,1.12
68.0,9.0,2016-04-13,2.0,2.46,5.77
57.0,8.0,2016-04-13,5.0,2.19,3.35
3.0,8.0,2016-04-13,2.0,5.33,8.7
7.0,0.0,2016-04-13,1.0,0.24,0.26
16.0,5.0,2016-04-13,6.0,8.24,17.38
3.0,4.0,2016-04-13,3.0,2.22,3.62
64.0,4.0,2016-04-13,0.0,0.32,0.38
71.0,7.0,2016-04-13,0.0,0.78,1.11
2.0,3.0,2016-04-13,0.0,0.61,0.71
28.0,0.0,2016-04-13,0.0,0.17,0.19
87.0,0.0,2016-04-13,23.0,21.12,48.9
53.0,9.0,2016-04-13,0.0,0.59,0.65
69.0,2.0,2016-04-13,1.0,2.11,3.77
38.0,7.0,2016-04-13,2.0,1.19,2.39
30.0,0.0,2016-04-13,3.0,2.25,2.4
86.0,3.0,2016-04-13,13.0,13.75,32.42
19.0,2.0,2016-04-13,4.0,3.22,10.52
54.0,2.0,2016-04-13,0.0,0.46,0.56
95.0,9.0,2016-04-13,0.0,1.23,2.41
75.0,6.0,2016-04-13,0.0,0.92,1.61
0.0,6.0,2016-04-13,1.0,0.77,1.05
90.0,3.0,2016-04-13,2.0,1.98,1.99
58.0,5.0,2016-04-13,0.0,0.75,1.04
19.0,9.0,2016-04-13,0.0,0.59,0.89
32.0,7.0,2016-04-13,5.0,4.06,6.21
4.0,4.0,2016-04-13,0.0,0.48,0.52
23.0,6.0,2016-04-13,1.0,2.9,4.21
81.0,0.0,2016-04-13,0.0,0.6,0.83
42.0,6.0,2016-04-13,0.0,0.11,0.11
43.0,5.0,2016-04-13,0.0,0.41,0.57
29.0,3.0,2016-04-13,0.0,0.56,0.56
14.0,6.0,2016-04-13,0.0,0.85,1.44
71.0,8.0,2016-04-13,1.0,0.63,0.71
73.0,4.0,2016-04-13,0.0,0.61,0.98
13.0,2.0,2016-04-13,0.0,1.7,2.15
31.0,3.0,2016-04-13,0.0,0.57,0.9
36.0,6.0,2016-04-13,1.0,0.36,0.49
71.0,9.0,2016-04-13,1.0,0.22,0.24
40.0,8.0,2016-04-13,11.0,9.72,22.45
39.0,1.0,2016-04-13,0.0,0.46,0.56
83.0,5.0,2016-04-13,0.0,0.72,1.24
42.0,4.0,2016-04-13,2.0,0.43,0.6
21.0,5.0,2016-04-13,1.0,0.94,1.82
88.0,0.0,2016-04-13,0.0,1.23,1.91
66.0,5.0,2016-04-13,4.0,1.4,3.38
32.0,3.0,2016-04-13,0.0,1.06,1.47
44.0,7.0,2016-04-13,0.0,0.74,1.07
28.0,2.0,2016-04-13,2.0,0.61,0.67
85.0,4.0,2016-04-13,0.0,0.75,1.25
88.0,5.0,2016-04-13,0.0,1.79,2.45
3.0,5.0,2016-04-13,5.0,13.53,49.15
51.0,1.0,2016-04-13,1.0,0.85,1.38
54.0,0.0,2016-04-13,0.0,0.43,0.46
21.0,8.0,2016-04-13,0.0,0.45,0.58
20.0,7.0,2016-04-13,0.0,0.95,1.31
90.0,4.0,2016-04-13,3.0,3.24,7.14
35.0,4.0,2016-04-13,0.0,0.34,0.37
0.0,9.0,2016-04-13,0.0,0.93,1.8
18.0,1.0,2016-04-13,2.0,0.92,1.41
21.0,4.0,2016-04-13,0.0,0.12,0.14
7.0,2.0,2016-04-13,0.0,0.44,0.52
36.0,3.0,2016-04-13,0.0,1.96,3.36
25.0,5.0,2016-04-13,2.0,3.96,5.61
52.0,3.0,2016-04-13,0.0,0.88,1.66
10.0,5.0,2016-04-13,0.0,0.5,0.63
71.0,2.0,2016-04-13,3.0,0.64,0.77
57.0,7.0,2016-04-13,4.0,4.34,8.29
8.0,6.0,2016-04-13,3.0,1.28,1.81
5.0,2.0,2016-04-13,7.0,4.29,8.9
42.0,5.0,2016-04-13,0.0,0.41,0.57
5.0,0.0,2016-04-13,3.0,3.06,6.03
16.0,2.0,2016-04-13,12.0,9.77,25.55
81.0,8.0,2016-04-13,1.0,0.25,0.27
15.0,1.0,2016-04-13,1.0,2.06,5.71
84.0,4.0,2016-04-13,0.0,0.17,0.2
72.0,0.0,2016-04-13,8.0,4.08,5.63
46.0,3.0,2016-04-13,3.0,1.11,2.0
23.0,7.0,2016-04-13,2.0,2.41,4.04
82.0,0.0,2016-04-13,0.0,1.28,2.08
53.0,5.0,2016-04-13,0.0,0.62,0.73
80.0,5.0,2016-04-13,1.0,3.57,16.29
95.0,0.0,2016-04-13,3.0,1.25,1.86
21.0,2.0,2016-04-13,1.0,0.52,0.63
13.0,0.0,2016-04-13,0.0,1.39,1.73
21.0,3.0,2016-04-13,2.0,1.16,1.89
87.0,9.0,2016-04-13,21.0,34.85,159.03
28.0,8.0,2016-04-13,0.0,1.02,1.15
57.0,4.0,2016-04-13,3.0,2.71,4.61
1.0,9.0,2016-04-13,12.0,8.69,26.05
55.0,8.0,2016-04-13,19.0,24.04,129.08
26.0,1.0,2016-04-13,4.0,6.29,24.18
86.0,4.0,2016-04-13,47.0,48.37,123.3
96.0,6.0,2016-04-13,3.0,1.29,1.7
33.0,6.0,2016-04-13,0.0,0.99,1.25
40.0,9.0,2016-04-13,6.0,6.48,15.29
38.0,3.0,2016-04-13,0.0,1.27,2.76
74.0,8.0,2016-04-13,14.0,5.16,11.91
28.0,9.0,2016-04-13,1.0,0.28,0.33
61.0,7.0,2016-04-13,4.0,3.19,5.28
21.0,6.0,2016-04-13,0.0,0.51,0.51
77.0,8.0,2016-04-13,3.0,1.06,1.4
1.0,8.0,2016-04-13,8.0,5.7,15.92
8.0,7.0,2016-04-13,3.0,1.87,3.02
42.0,3.0,2016-04-13,0.0,0.68,0.94
34.0,6.0,2016-04-13,0.0,0.66,0.8
61.0,0.0,2016-04-13,3.0,5.42,8.08
15.0,8.0,2016-04-13,6.0,1.46,2.6
18.0,7.0,2016-04-13,0.0,0.1,0.11
76.0,8.0,2016-04-13,1.0,0.76,0.97
37.0,2.0,2016-04-13,0.0,1.96,2.86
38.0,6.0,2016-04-13,0.0,1.31,2.88
69.0,0.0,2016-04-13,0.0,1.0,1.26
34.0,8.0,2016-04-13,0.0,0.07,0.07
23.0,1.0,2016-04-13,0.0,2.73,5.4
34.0,1.0,2016-04-13,3.0,1.03,1.37
3.0,3.0,2016-04-13,3.0,1.45,2.45
1.0,4.0,2016-04-13,10.0,5.47,14.89
49.0,5.0,2016-04-13,0.0,0.99,1.32
77.0,6.0,2016-04-13,0.0,0.38,0.46
51.0,0.0,2016-04-13,0.0,1.46,1.82
64.0,1.0,2016-04-13,0.0,0.66,1.1
17.0,1.0,2016-04-13,2.0,0.33,0.4
26.0,5.0,2016-04-13,4.0,4.16,9.99
75.0,4.0,2016-04-13,0.0,0.16,0.16
62.0,5.0,2016-04-13,2.0,1.64,1.85
50.0,1.0,2016-04-13,0.0,0.79,1.42
88.0,8.0,2016-04-13,0.0,0.58,0.74
50.0,2.0,2016-04-13,0.0,1.13,1.94
64.0,7.0,2016-04-13,0.0,1.23,2.75
49.0,3.0,2016-04-13,0.0,0.39,0.51
15.0,6.0,2016-04-13,1.0,1.79,2.44
93.0,7.0,2016-04-13,0.0,0.53,0.78
23.0,8.0,2016-04-13,7.0,2.32,3.73
85.0,9.0,2016-04-13,0.0,0.66,0.79
48.0,0.0,2016-04-13,0.0,0.23,0.25
83.0,1.0,2016-04-13,3.0,1.89,4.51
8.0,2.0,2016-04-13,1.0,1.71,2.74
4.0,9.0,2016-04-13,10.0,2.41,3.33
19.0,7.0,2016-04-13,5.0,3.23,12.31
46.0,0.0,2016-04-13,3.0,4.73,9.05
46.0,8.0,2016-04-13,2.0,1.75,2.71
49.0,2.0,2016-04-13,1.0,0.73,1.26
53.0,8.0,2016-04-13,1.0,1.47,2.25
11.0,6.0,2016-04-13,5.0,7.54,14.61
17.0,6.0,2016-04-13,0.0,0.11,0.13
96.0,0.0,2016-04-13,2.0,1.97,2.47
6.0,3.0,2016-04-13,0.0,0.35,0.47
79.0,8.0,2016-04-13,0.0,0.15,0.18
62.0,6.0,2016-04-13,2.0,2.81,4.39
18.0,6.0,2016-04-13,1.0,0.15,0.16
84.0,8.0,2016-04-13,5.0,2.28,5.33
3.0,9.0,2016-04-13,3.0,2.66,5.12
16.0,1.0,2016-04-13,5.0,4.7,7.27
77.0,2.0,2016-04-13,1.0,1.81,3.07
39.0,5.0,2016-04-13,1.0,0.44,0.64
81.0,2.0,2016-04-13,5.0,2.03,4.01
56.0,2.0,2016-04-13,1.0,0.25,0.29
26.0,2.0,2016-04-13,3.0,4.89,15.95
57.0,2.0,2016-04-13,4.0,2.65,8.26
69.0,7.0,2016-04-13,0.0,1.25,1.66
97.0,3.0,2016-04-13,0.0,0.52,0.59
32.0,4.0,2016-04-13,3.0,2.65,3.79
4.0,3.0,2016-04-13,1.0,0.85,1.11
62.0,0.0,2016-04-13,2.0,2.23,3.06
98.0,7.0,2016-04-13,5.0,3.21,6.29
83.0,3.0,2016-04-13,1.0,0.49,0.64
2.0,5.0,2016-04-13,7.0,3.46,5.34
21.0,1.0,2016-04-13,0.0,1.48,2.4
66.0,2.0,2016-04-13,12.0,5.97,25.99
14.0,7.0,2016-04-13,1.0,1.59,4.11
5.0,5.0,2016-04-13,5.0,1.89,2.77
51.0,9.0,2016-04-13,0.0,0.48,0.56
11.0,4.0,2016-04-13,5.0,4.21,6.54
93.0,8.0,2016-04-13,0.0,0.42,0.51
77.0,5.0,2016-04-13,2.0,0.81,1.05
74.0,7.0,2016-04-13,0.0,1.88,2.82
9.0,8.0,2016-04-13,6.0,1.47,2.2
73.0,1.0,2016-04-13,4.0,2.34,6.86
34.0,4.0,2016-04-13,0.0,0.17,0.19
55.0,1.0,2016-04-13,17.0,15.7,52.22
95.0,8.0,2016-04-13,1.0,0.19,0.2
50.0,7.0,2016-04-13,0.0,0.8,1.32
91.0,3.0,2016-04-13,0.0,0.48,0.48
44.0,2.0,2016-04-13,1.0,1.09,1.5
84.0,9.0,2016-04-13,0.0,1.44,2.73
1.0,1.0,2016-04-13,6.0,4.93,12.91
30.0,6.0,2016-04-13,10.0,5.71,15.25
81.0,7.0,2016-04-13,2.0,0.59,0.85
59.0,1.0,2016-04-13,0.0,0.45,0.5
52.0,9.0,2016-04-13,3.0,2.14,2.86
15.0,7.0,2016-04-13,1.0,2.53,3.66
68.0,6.0,2016-04-13,0.0,1.81,5.09
77.0,7.0,2016-04-13,0.0,1.91,2.81
61.0,6.0,2016-04-13,5.0,5.44,8.56
27.0,7.0,2016-04-13,0.0,0.35,0.4
53.0,2.0,2016-04-13,1.0,0.96,1.2
82.0,6.0,2016-04-13,1.0,1.03,1.68
26.0,6.0,2016-04-13,5.0,3.63,7.11
91.0,2.0,2016-04-13,1.0,1.9,3.47
14.0,4.0,2016-04-13,0.0,0.7,1.2
43.0,1.0,2016-04-13,0.0,0.47,0.58
85.0,8.0,2016-04-13,6.0,0.62,0.73
33.0,9.0,2016-04-14,1.0,0.92,1.05
38.0,5.0,2016-04-14,1.0,0.48,0.68
32.0,1.0,2016-04-14,3.0,2.23,3.86
54.0,0.0,2016-04-14,1.0,0.4,0.43
70.0,5.0,2016-04-14,3.0,5.18,7.94
92.0,4.0,2016-04-14,0.0,0.52,0.64
68.0,1.0,2016-04-14,0.0,3.37,10.39
27.0,9.0,2016-04-14,0.0,0.19,0.23
57.0,2.0,2016-04-14,3.0,2.57,7.89
30.0,6.0,2016-04-14,3.0,5.44,14.05
49.0,2.0,2016-04-14,0.0,0.75,1.3
66.0,2.0,2016-04-14,1.0,5.94,26.42
10.0,5.0,2016-04-14,1.0,0.3,0.36
79.0,7.0,2016-04-14,0.0,0.57,0.9
37.0,5.0,2016-04-14,1.0,0.88,1.12
62.0,4.0,2016-04-14,2.0,2.59,4.46
68.0,8.0,2016-04-14,4.0,3.07,8.0
58.0,8.0,2016-04-14,1.0,0.69,0.81
74.0,3.0,2016-04-14,2.0,1.58,2.77
11.0,1.0,2016-04-14,1.0,5.19,9.18
40.0,3.0,2016-04-14,5.0,5.49,10.76
77.0,2.0,2016-04-14,1.0,1.69,2.91
53.0,5.0,2016-04-14,0.0,0.43,0.51
28.0,8.0,2016-04-14,0.0,1.03,1.18
62.0,9.0,2016-04-14,3.0,1.95,2.61
11.0,8.0,2016-04-14,20.0,12.47,37.56
27.0,0.0,2016-04-14,0.0,0.44,0.53
70.0,0.0,2016-04-14,10.0,6.65,14.97
74.0,9.0,2016-04-14,6.0,0.98,1.47
59.0,5.0,2016-04-14,1.0,0.38,0.41
58.0,2.0,2016-04-14,1.0,1.19,1.48
90.0,4.0,2016-04-14,4.0,2.53,5.09
36.0,1.0,2016-04-14,1.0,1.81,5.09
48.0,2.0,2016-04-14,0.0,0.22,0.23
47.0,8.0,2016-04-14,0.0,7.46,63.05
26.0,7.0,2016-04-14,0.0,1.04,1.64
71.0,5.0,2016-04-14,0.0,0.59,0.68
75.0,4.0,2016-04-14,0.0,0.1,0.1
34.0,1.0,2016-04-14,0.0,1.03,1.34
44.0,5.0,2016-04-14,2.0,0.69,0.93
48.0,7.0,2016-04-14,0.0,0.47,0.48
83.0,6.0,2016-04-14,1.0,1.33,2.16
21.0,1.0,2016-04-14,1.0,1.08,1.57
84.0,4.0,2016-04-14,0.0,0.11,0.12
12.0,2.0,2016-04-14,0.0,0.45,0.5
49.0,9.0,2016-04-14,3.0,0.95,1.2
14.0,3.0,2016-04-14,2.0,1.91,4.28
74.0,2.0,2016-04-14,4.0,4.53,17.25
9.0,9.0,2016-04-14,1.0,1.63,2.66
48.0,3.0,2016-04-14,0.0,0.24,0.24
82.0,1.0,2016-04-14,2.0,1.57,4.02
89.0,2.0,2016-04-14,0.0,0.61,0.99
67.0,0.0,2016-04-14,0.0,0.53,0.82
73.0,4.0,2016-04-14,0.0,0.52,0.79
73.0,2.0,2016-04-14,4.0,3.98,12.67
58.0,1.0,2016-04-14,0.0,0.84,0.91
88.0,3.0,2016-04-14,0.0,1.01,1.25
69.0,3.0,2016-04-14,1.0,0.81,0.86
88.0,8.0,2016-04-14,0.0,0.43,0.54
83.0,5.0,2016-04-14,2.0,0.62,1.0
44.0,8.0,2016-04-14,0.0,0.95,1.47
84.0,7.0,2016-04-14,0.0,1.72,3.74
60.0,7.0,2016-04-14,3.0,1.78,2.65
42.0,6.0,2016-04-14,0.0,0.08,0.08
20.0,0.0,2016-04-14,0.0,0.53,0.7
98.0,2.0,2016-04-14,3.0,4.82,13.93
77.0,0.0,2016-04-14,3.0,1.89,3.32
70.0,6.0,2016-04-14,0.0,0.77,0.91
50.0,1.0,2016-04-14,0.0,0.61,0.98
49.0,3.0,2016-04-14,0.0,0.34,0.43
49.0,5.0,2016-04-14,0.0,0.77,1.0
3.0,3.0,2016-04-14,1.0,1.29,2.04
97.0,3.0,2016-04-14,0.0,0.41,0.47
5.0,5.0,2016-04-14,0.0,1.96,2.96
44.0,2.0,2016-04-14,0.0,0.92,1.26
15.0,8.0,2016-04-14,0.0,2.19,4.81
4.0,3.0,2016-04-14,1.0,0.84,1.07
32.0,4.0,2016-04-14,4.0,2.3,3.26
81.0,2.0,2016-04-14,2.0,1.61,2.98
4.0,9.0,2016-04-14,1.0,2.49,3.39
18.0,6.0,2016-04-14,0.0,0.24,0.24
16.0,1.0,2016-04-14,10.0,5.62,8.58
17.0,6.0,2016-04-14,0.0,0.1,0.11
56.0,2.0,2016-04-14,0.0,0.22,0.25
46.0,8.0,2016-04-14,2.0,2.13,3.59
56.0,4.0,2016-04-14,0.0,0.13,0.13
19.0,9.0,2016-04-14,1.0,1.06,1.99
57.0,6.0,2016-04-14,3.0,3.85,8.01
60.0,5.0,2016-04-14,0.0,1.19,2.23
44.0,1.0,2016-04-14,1.0,0.36,0.46
27.0,2.0,2016-04-14,0.0,0.14,0.15
19.0,6.0,2016-04-14,2.0,1.15,2.46
88.0,1.0,2016-04-14,0.0,0.89,1.42
20.0,6.0,2016-04-14,1.0,1.1,1.78
70.0,1.0,2016-04-14,1.0,3.49,8.11
68.0,0.0,2016-04-14,0.0,3.51,15.82
93.0,7.0,2016-04-14,0.0,0.7,1.1
25.0,2.0,2016-04-14,0.0,2.17,4.0
50.0,2.0,2016-04-14,4.0,0.98,1.61
26.0,6.0,2016-04-14,7.0,3.29,6.15
46.0,3.0,2016-04-14,2.0,1.38,2.61
28.0,7.0,2016-04-14,0.0,0.82,1.0
39.0,0.0,2016-04-14,0.0,0.75,0.92
0.0,9.0,2016-04-14,10.0,1.31,3.04
7.0,0.0,2016-04-14,1.0,0.21,0.23
68.0,9.0,2016-04-14,9.0,2.42,5.51
80.0,2.0,2016-04-14,12.0,5.34,33.87
83.0,4.0,2016-04-14,1.0,0.71,1.11
31.0,3.0,2016-04-14,0.0,0.5,0.75
53.0,9.0,2016-04-14,0.0,0.77,0.84
66.0,4.0,2016-04-14,0.0,0.38,0.53
13.0,2.0,2016-04-14,0.0,1.7,2.17
14.0,6.0,2016-04-14,0.0,0.82,1.37
61.0,6.0,2016-04-14,2.0,4.91,7.43
39.0,1.0,2016-04-14,0.0,0.38,0.46
23.0,6.0,2016-04-14,7.0,2.46,3.4
81.0,0.0,2016-04-14,4.0,0.71,1.01
58.0,5.0,2016-04-14,1.0,0.59,0.81
95.0,9.0,2016-04-14,1.0,1.1,2.04
19.0,2.0,2016-04-14,7.0,3.4,11.67
86.0,3.0,2016-04-14,23.0,14.33,31.61
74.0,7.0,2016-04-14,2.0,2.38,3.79
52.0,9.0,2016-04-14,2.0,2.27,3.01
34.0,6.0,2016-04-14,0.0,0.62,0.73
91.0,2.0,2016-04-14,0.0,1.65,2.93
14.0,7.0,2016-04-14,2.0,1.89,5.44
42.0,4.0,2016-04-14,0.0,0.34,0.45
26.0,5.0,2016-04-14,1.0,3.77,8.82
2.0,5.0,2016-04-14,4.0,2.65,3.83
53.0,2.0,2016-04-14,0.0,0.75,0.92
90.0,5.0,2016-04-14,2.0,2.73,2.77
49.0,7.0,2016-04-14,1.0,0.64,1.05
60.0,0.0,2016-04-14,1.0,2.5,7.15
60.0,9.0,2016-04-14,0.0,0.94,1.84
86.0,6.0,2016-04-14,55.0,55.08,152.3
46.0,6.0,2016-04-14,2.0,2.81,5.75
2.0,7.0,2016-04-14,1.0,0.3,0.35
14.0,5.0,2016-04-14,1.0,0.28,0.36
4.0,2.0,2016-04-14,2.0,1.93,2.7
85.0,7.0,2016-04-14,0.0,0.81,0.85
1.0,2.0,2016-04-14,14.0,15.06,55.3
54.0,5.0,2016-04-14,0.0,0.13,0.15
47.0,6.0,2016-04-14,12.0,1.92,5.6
73.0,9.0,2016-04-14,0.0,1.15,2.48
86.0,7.0,2016-04-14,18.0,11.35,19.62
87.0,4.0,2016-04-14,24.0,20.84,21.01
30.0,5.0,2016-04-14,7.0,7.29,14.66
42.0,9.0,2016-04-14,0.0,0.39,0.53
52.0,6.0,2016-04-14,1.0,0.87,1.4
15.0,5.0,2016-04-14,1.0,0.79,0.99
16.0,6.0,2016-04-14,10.0,9.0,20.96
67.0,6.0,2016-04-14,1.0,0.34,0.46
38.0,0.0,2016-04-14,1.0,1.58,4.07
20.0,8.0,2016-04-14,2.0,1.08,1.33
42.0,1.0,2016-04-14,1.0,0.78,1.18
45.0,5.0,2016-04-14,3.0,2.14,4.06
52.0,0.0,2016-04-14,0.0,0.52,0.78
65.0,6.0,2016-04-14,0.0,2.25,3.49
20.0,9.0,2016-04-14,0.0,0.78,1.03
88.0,2.0,2016-04-14,0.0,0.96,1.07
13.0,8.0,2016-04-14,1.0,0.65,0.85
14.0,2.0,2016-04-14,4.0,2.6,8.36
46.0,1.0,2016-04-14,2.0,4.46,11.31
65.0,0.0,2016-04-14,2.0,1.8,3.34
26.0,8.0,2016-04-14,4.0,4.96,12.1
93.0,2.0,2016-04-14,2.0,1.18,1.5
70.0,2.0,2016-04-14,3.0,4.78,7.63
86.0,0.0,2016-04-14,43.0,33.43,66.86
9.0,0.0,2016-04-14,1.0,1.27,2.21
17.0,4.0,2016-04-14,1.0,0.26,0.29
13.0,7.0,2016-04-14,2.0,0.78,1.06
62.0,7.0,2016-04-14,1.0,2.63,3.6
19.0,8.0,2016-04-14,0.0,2.13,5.89
20.0,3.0,2016-04-14,1.0,1.37,1.63
34.0,7.0,2016-04-14,0.0,0.91,1.44
86.0,8.0,2016-04-14,9.0,17.08,45.27
37.0,4.0,2016-04-14,1.0,0.37,0.46
95.0,5.0,2016-04-14,1.0,1.07,1.49
5.0,3.0,2016-04-14,3.0,1.71,2.34
1.0,5.0,2016-04-14,5.0,11.93,54.9
21.0,5.0,2016-04-14,0.0,0.63,1.02
28.0,6.0,2016-04-14,1.0,0.19,0.21
59.0,8.0,2016-04-14,7.0,1.74,2.26
59.0,2.0,2016-04-14,0.0,0.63,0.76
64.0,2.0,2016-04-14,1.0,0.79,1.4
43.0,2.0,2016-04-14,0.0,0.3,0.34
0.0,1.0,2016-04-14,1.0,0.49,0.52
45.0,3.0,2016-04-14,7.0,0.67,1.08
55.0,5.0,2016-04-14,41.0,42.42,109.27
39.0,3.0,2016-04-14,0.0,0.32,0.4
92.0,3.0,2016-04-14,1.0,2.83,3.46
92.0,9.0,2016-04-14,0.0,2.2,3.05
18.0,2.0,2016-04-14,0.0,0.75,0.92
23.0,1.0,2016-04-14,2.0,2.65,4.97
33.0,5.0,2016-04-14,0.0,1.38,1.72
15.0,9.0,2016-04-14,1.0,1.27,1.96
40.0,1.0,2016-04-14,10.0,12.32,58.97
82.0,0.0,2016-04-14,0.0,1.07,1.68
80.0,5.0,2016-04-14,3.0,2.04,6.19
13.0,0.0,2016-04-14,0.0,1.18,1.47
95.0,6.0,2016-04-14,0.0,0.84,1.13
29.0,8.0,2016-04-14,2.0,0.55,0.61
47.0,5.0,2016-04-14,8.0,4.5,24.72
72.0,5.0,2016-04-14,5.0,9.29,24.84
64.0,6.0,2016-04-14,1.0,0.55,0.85
77.0,9.0,2016-04-14,0.0,1.52,2.17
16.0,3.0,2016-04-14,2.0,2.51,3.16
10.0,1.0,2016-04-14,0.0,0.08,0.09
53.0,3.0,2016-04-14,0.0,0.41,0.51
12.0,8.0,2016-04-14,2.0,0.5,0.55
76.0,2.0,2016-04-14,0.0,0.55,0.62
48.0,8.0,2016-04-14,0.0,0.39,0.44
23.0,2.0,2016-04-14,1.0,2.23,3.94
51.0,3.0,2016-04-14,0.0,0.34,0.39
2.0,9.0,2016-04-14,1.0,0.34,0.4
85.0,0.0,2016-04-14,5.0,1.07,1.26
45.0,9.0,2016-04-14,3.0,2.77,5.0
11.0,3.0,2016-04-14,6.0,4.04,6.22
5.0,6.0,2016-04-14,1.0,1.78,2.61
84.0,0.0,2016-04-14,2.0,0.77,1.36
0.0,3.0,2016-04-14,0.0,0.39,0.39
62.0,3.0,2016-04-14,0.0,0.76,0.96
49.0,6.0,2016-04-14,0.0,0.37,0.51
66.0,0.0,2016-04-14,8.0,6.16,44.06
34.0,2.0,2016-04-14,6.0,2.87,5.34
27.0,8.0,2016-04-14,0.0,0.47,0.51
81.0,1.0,2016-04-14,0.0,1.38,2.58
76.0,6.0,2016-04-14,2.0,0.52,0.57
8.0,3.0,2016-04-14,0.0,0.21,0.26
81.0,6.0,2016-04-14,0.0,0.59,0.95
96.0,7.0,2016-04-14,1.0,1.69,2.3
83.0,7.0,2016-04-14,0.0,0.5,0.75
9.0,2.0,2016-04-14,3.0,2.44,4.52
72.0,1.0,2016-04-14,7.0,6.66,23.34
99.0,0.0,2016-04-14,1.0,1.9,3.61
38.0,9.0,2016-04-14,0.0,0.76,1.17
3.0,7.0,2016-04-14,4.0,5.04,8.59
7.0,7.0,2016-04-14,1.0,0.61,0.66
62.0,1.0,2016-04-14,1.0,2.96,6.15
31.0,7.0,2016-04-14,2.0,1.29,2.26
69.0,6.0,2016-04-14,2.0,0.47,0.48
40.0,4.0,2016-04-14,2.0,3.97,5.86
47.0,3.0,2016-04-14,0.0,0.64,1.05
31.0,6.0,2016-04-14,0.0,0.76,1.34
79.0,1.0,2016-04-14,2.0,0.61,0.72
43.0,4.0,2016-04-14,0.0,0.27,0.28
52.0,1.0,2016-04-14,2.0,1.14,1.82
18.0,5.0,2016-04-14,0.0,0.47,0.49
99.0,8.0,2016-04-14,1.0,2.89,6.32
86.0,1.0,2016-04-14,18.0,29.14,125.7
15.0,0.0,2016-04-14,2.0,2.15,3.19
99.0,7.0,2016-04-14,1.0,2.44,3.61
31.0,9.0,2016-04-14,0.0,0.79,1.42
56.0,0.0,2016-04-14,0.0,0.36,0.37
2.0,4.0,2016-04-14,1.0,1.54,2.29
43.0,9.0,2016-04-14,1.0,0.67,0.76
42.0,0.0,2016-04-14,1.0,1.46,2.28
59.0,0.0,2016-04-14,3.0,0.66,0.74
64.0,0.0,2016-04-14,0.0,1.35,3.16
97.0,4.0,2016-04-14,0.0,0.19,0.2
8.0,1.0,2016-04-14,0.0,1.11,1.84
59.0,9.0,2016-04-14,1.0,0.9,1.05
45.0,8.0,2016-04-14,1.0,1.96,3.6
0.0,7.0,2016-04-14,0.0,0.33,0.44
22.0,9.0,2016-04-14,0.0,0.27,0.35
58.0,7.0,2016-04-14,1.0,0.97,1.36
69.0,1.0,2016-04-14,2.0,1.29,1.62
69.0,9.0,2016-04-14,2.0,0.36,0.45
33.0,8.0,2016-04-14,2.0,2.11,3.24
26.0,3.0,2016-04-14,0.0,1.63,2.52
55.0,7.0,2016-04-14,4.0,8.5,11.91
25.0,1.0,2016-04-14,4.0,2.64,9.6
37.0,7.0,2016-04-14,1.0,0.88,1.18
7.0,2.0,2016-04-14,0.0,0.39,0.47
17.0,2.0,2016-04-14,0.0,0.77,1.01
44.0,9.0,2016-04-14,1.0,0.71,0.92
64.0,8.0,2016-04-14,1.0,0.83,1.53
80.0,3.0,2016-04-14,0.0,2.03,6.16
43.0,0.0,2016-04-14,1.0,0.41,0.49
6.0,2.0,2016-04-14,0.0,0.24,0.26
54.0,4.0,2016-04-14,0.0,0.26,0.29
96.0,4.0,2016-04-14,1.0,0.63,0.74
64.0,5.0,2016-04-14,1.0,0.68,0.91
75.0,1.0,2016-04-14,0.0,0.38,0.38
36.0,3.0,2016-04-14,0.0,1.8,2.85
20.0,7.0,2016-04-14,0.0,0.93,1.27
21.0,8.0,2016-04-14,0.0,0.35,0.44
88.0,5.0,2016-04-14,0.0,1.42,1.89
85.0,4.0,2016-04-14,0.0,1.56,3.69
66.0,5.0,2016-04-14,3.0,1.22,2.71
16.0,2.0,2016-04-14,10.0,9.89,27.12
1.0,8.0,2016-04-14,10.0,4.92,13.27
21.0,6.0,2016-04-14,0.0,0.45,0.45
61.0,7.0,2016-04-14,2.0,3.14,5.02
8.0,7.0,2016-04-14,0.0,2.22,3.76
86.0,4.0,2016-04-14,42.0,48.16,132.3
54.0,8.0,2016-04-14,0.0,0.65,0.91
29.0,2.0,2016-04-14,1.0,1.32,1.53
60.0,6.0,2016-04-14,3.0,1.68,3.26
53.0,4.0,2016-04-14,2.0,0.2,0.24
65.0,9.0,2016-04-14,1.0,0.76,0.97
77.0,3.0,2016-04-14,3.0,1.09,1.49
99.0,3.0,2016-04-14,2.0,1.61,2.9
91.0,1.0,2016-04-14,0.0,0.7,1.03
39.0,7.0,2016-04-14,0.0,0.65,0.77
